id,host_location,host_neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,availability_365
322824.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27608,-123.12452,Private Apartment,Entire home/apt,2,1,1,$145.00,95
359942.0,"Vancouver, Canada",Yaletown,Downtown,49.27634,-123.11825,Private Room,Private room,2,1 shared,1,$255.00,364
415700.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.2332,-123.0551,Private Room,Private room,1,1,1,$71.00,132
436032.0,"Vancouver, Canada",Gastown,Downtown Eastside,49.28211,-123.10453,Private Apartment,Entire home/apt,4,1,2,$285.00,327
448104.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28063,-123.12502,Private Apartment,Entire home/apt,2,1,1,$158.00,91
461370.0,"Vancouver, Canada",Yaletown,Killarney,49.22834,-123.03047,Private Room,Private room,2,1,1,$153.00,365
461386.0,"Vancouver, Canada",Yaletown,Killarney,49.23034,-123.02971,Private Room,Private room,2,1,1,$153.00,363
464172.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.2848129272461,-123.054794311523,Private House,Entire home/apt,4,1,2,$108.00,154
496298.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28062,-123.11815,Private House,Entire home/apt,3,1,3,$127.00,129
498112.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.25099,-123.07457,Private House,Entire home/apt,8,2,4,$475.00,91
507767.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27741,-123.12292,Private Apartment,Entire home/apt,4,1,1,$260.00,316
540348.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.25759,-123.06393,Private House,Entire home/apt,6,1,3,$486.00,347
557357.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.27917,-123.06246,Private House,Entire home/apt,2,1,1,$90.00,86
622217.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27999,-123.1075,Private Apartment,Entire home/apt,6,2,3,$575.00,355
625396.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.2706553162427,-123.182913147381,Private House,Entire home/apt,2,1,2,$310.00,108
648026.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.26775,-123.06862,Private Guest Suite,Entire home/apt,2,1,1,$88.00,49
654744.0,"Abbotsford, Canada",West End,West End,49.29178,-123.14175,Private House,Entire home/apt,4,2,3,$150.00,166
713271.0,"Lethbridge, Canada",West End,West End,49.28104,-123.13621,Private House,Entire home/apt,2,1,1,$135.00,234
731219.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26026,-123.18195,Private Guest Suite,Entire home/apt,2,1,2,$155.00,36
771366.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.2783508300781,-123.122413635254,Private Apartment,Entire home/apt,2,1,1,$240.00,341
771380.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.2783508300781,-123.122413635254,Private Apartment,Entire home/apt,6,2,3,$385.00,365
784153.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26186,-123.17438,Private Guest Suite,Entire home/apt,2,1,1,$83.00,270
785297.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26355,-123.17326,Private Room,Private room,2,1,1,$92.00,224
785752.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26213,-123.17482,Private Guest Suite,Entire home/apt,4,2,3,$125.00,211
801222.0,"Vancouver, Canada",Fairview,Fairview,49.25804,-123.12119,Private House,Entire home/apt,2,1,1,$95.00,361
824612.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.28618,-123.05403,Private Guest Suite,Entire home/apt,2,1,1,$84.00,144
885600.0,"Vancouver, Canada",Dunbar-Southlands,Dunbar Southlands,49.24803,-123.18517,Private Guest Suite,Entire home/apt,2,1,1,$140.00,180
961831.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26648,-123.15939,Private Room,Private room,1,1 shared,1,$99.00,85
1012385.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.2567417577747,-123.087396845613,Private House,Entire home/apt,2,1.5,1,$84.00,145
1015935.0,"Vancouver, Canada",Downtown Eastside,Downtown Eastside,49.2804,-123.08908,Private Guest Suite,Entire home/apt,2,1,1,$125.00,112
1021607.0,"Richmond, Canada",Downtown Vancouver,Downtown,49.27747,-123.12098,Private Apartment,Entire home/apt,2,1,2,$70.00,49
1032892.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27241,-123.06332,Private Room,Private room,2,1,1,$125.00,155
1061895.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24166,-123.0407,Private Room,Private room,1,1.5,1,$86.00,12
1092176.0,"Vancouver, Canada",West End,West End,49.2843,-123.13119,Private House,Entire home/apt,2,1,2,$200.00,32
1113551.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.261100769043,-123.159545898438,Private House,Entire home/apt,8,2,6,$780.00,110
1118858.0,"Vancouver, Canada",West End,West End,49.28239,-123.13021,Private Room,Private room,2,1,1,$75.00,360
1141457.0,"Vancouver, Canada",Downtown Eastside,Downtown Eastside,49.27925,-123.08814,Private Guest Suite,Entire home/apt,4,1,2,$103.00,200
1178149.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.26957,-123.04828,Private Guest Suite,Entire home/apt,2,1,1,$114.00,172
1187929.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.24965,-123.07027,Private House,Entire home/apt,4,2,2,$199.00,45
1191143.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26716,-123.17653,Private House,Entire home/apt,5,1.5,3,$300.00,102
1214617.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.26731,-123.06909,Private Guest Suite,Entire home/apt,4,1,2,$179.00,114
1229506.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.26596,-123.06844,Private House,Entire home/apt,6,2.5,3,$520.00,337
1273760.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28478,-123.1192,Hotel Room,Private room,4,1,2,$183.00,301
1291394.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26889,-123.18543,Private Guest Suite,Entire home/apt,6,2,4,$150.00,225
1343519.0,"Vancouver, Canada",West End,West End,49.28247,-123.13068,Private Room,Private room,2,1,1,$75.00,365
1360765.0,"West Vancouver, Canada",Downtown Vancouver,Downtown,49.284,-123.11432,Private House,Entire home/apt,2,1,1,$110.00,275
1365609.0,"Vancouver, Canada",Downtown Vancouver,West End,49.27932,-123.12911,Private House,Entire home/apt,2,1,1,$123.00,57
1393599.0,"Vancouver, Canada",Central Vancouver,Downtown,49.27393,-123.10069,Private Apartment,Entire home/apt,3,2,2,$250.00,180
1399744.0,"Mission, Canada",Mount Pleasant,Mount Pleasant,49.26964,-123.11064,Private House,Entire home/apt,6,2,4,$450.00,182
1525113.0,"Vancouver, Canada",Downtown Vancouver,West End,49.29101,-123.14085,Private House,Entire home/apt,2,1,1,$70.00,42
1610084.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.2593555852973,-123.061313583439,Private Guest Suite,Entire home/apt,4,1,2,$183.00,311
1623556.0,"Vancouver, Canada",Riley Park,Riley Park,49.25259,-123.09292,Private House,Entire home/apt,4,1,2,$110.00,148
1629480.0,"Vancouver, Canada",Riley Park,Riley Park,49.25225,-123.10756,Private Guest Suite,Entire home/apt,2,1,1,$80.00,118
1657214.0,"Abbotsford, Canada",Downtown Vancouver,Downtown Eastside,49.28167,-123.10984,Private Apartment,Entire home/apt,2,2,2,$250.00,166
1703616.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26548,-123.14579,Private House,Entire home/apt,4,1.5,1,$130.00,365
1717967.0,"Vancouver, Canada",Riley Park,Riley Park,49.24778,-123.09867,Private House,Entire home/apt,4,1,2,$150.00,166
1768817.0,"Vancouver, Canada",Riley Park,Riley Park,49.24489,-123.10302,Private Guest Suite,Entire home/apt,2,1,1,$95.00,318
1830733.0,"Vancouver, Canada",Downtown Eastside,Downtown Eastside,49.27866,-123.08627,Private Guest Suite,Entire home/apt,2,1,1,$150.00,165
1898584.0,"Vancouver, Canada",Chinatown,Downtown,49.27915,-123.10642,Private Apartment,Entire home/apt,2,1,1,$82.00,75
1936740.0,"Vancouver, Canada",Shaughnessy,Shaughnessy,49.25646,-123.14563,Private House,Entire home/apt,2,1,1,$100.00,364
1995592.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.263252,-123.164825,Private Room,Private room,4,1,4,$110.00,78
2003897.0,"Vancouver, Canada",Fairview,Fairview,49.26263,-123.11627,Private Apartment,Entire home/apt,2,1,1,$130.00,72
2011559.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26057,-123.15881,Private House,Entire home/apt,6,3,4,$594.00,49
2041582.0,"Vancouver, Canada",,Kitsilano,49.2753,-123.14721,Private House,Entire home/apt,4,1,2,$125.00,314
2042431.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28005,-123.11659,Private House,Entire home/apt,3,1,2,$135.00,195
2056676.0,"West Vancouver, Canada",Downtown Vancouver,Downtown,49.27393,-123.11599,Private House,Entire home/apt,4,1,2,$110.00,350
2084273.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24976,-123.03547,Private Room,Private room,1,1.5,1,$85.00,194
2092610.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.2655,-123.0969,Private Apartment,Entire home/apt,2,1,1,$125.00,343
2106364.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24958,-123.0359,Private Room,Private room,1,1.5,1,$75.00,249
2163742.0,"Vancouver, Canada",Commercial Drive,Kensington-Cedar Cottage,49.26199,-123.07408,Private Room,Private room,2,1 shared,1,$78.00,170
2183209.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26597,-123.15633,Private House,Entire home/apt,2,1,1,$200.00,365
2198419.0,"Vancouver, Canada",Yaletown,Downtown,49.2773,-123.12294,Private House,Entire home/apt,3,1,2,$115.00,257
2216062.0,"Vancouver, Canada",Kitsilano,West Point Grey,49.26992,-123.18596,Private House,Entire home/apt,4,1,3,$99.00,80
2273714.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27228,-123.06946,Private House,Entire home/apt,2,1.5,1,$180.00,73
2282114.0,"Vancouver, Canada",Dunbar-Southlands,Dunbar Southlands,49.23792,-123.18224,Private House,Entire home/apt,8,2.5,4,$750.00,217
2430682.0,"Colwood, Canada",Kitsilano,Kitsilano,49.27104,-123.14994,Private House,Entire home/apt,4,1,2,$219.00,16
2454353.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.23748,-123.08735,Private House,Entire home/apt,3,1,2,$160.00,163
2472791.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.27075,-123.1541,Private House,Entire home/apt,2,1,1,$195.00,67
2502137.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.25877,-123.08299,Private Guest Suite,Entire home/apt,2,1,1,$90.00,332
2521520.0,"Vancouver, Canada",Killarney,Killarney,49.21083,-123.04264,Private House,Entire home/apt,4,1,1,$163.00,365
2532975.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.2858695983887,-123.05322265625,Private Guest Suite,Entire home/apt,4,1,2,$199.00,335
2576878.0,"Vancouver, Canada",Fairview,Fairview,49.25865,-123.12294,Private House,Entire home/apt,2,1,1,$106.00,255
2592307.0,"Vancouver, Canada",South Cambie,South Cambie,49.25222,-123.1186,Private Guest Suite,Entire home/apt,2,1,2,$112.00,112
2669445.0,,Point Grey/University of British Columbia,West Point Grey,49.27109,-123.2088,Private House,Entire home/apt,2,1,1,$94.00,365
2675179.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.27512,-123.15131,Private House,Entire home/apt,4,2,2,$295.00,226
2710628.0,"Vancouver, Canada",,Hastings-Sunrise,49.2652314980647,-123.035652160645,Private Guest Suite,Entire home/apt,2,1,1,$124.00,322
2730555.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.26536,-123.09943,Private House,Entire home/apt,2,1,1,$190.00,90
2764812.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27992,-123.12658,Private Apartment,Entire home/apt,6,2,4,$244.00,171
2812038.0,"Vancouver, Canada",Riley Park,Mount Pleasant,49.25665,-123.10039,Private House,Entire home/apt,4,1,2,$168.00,96
2831971.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.27465,-123.0669,Private Apartment,Entire home/apt,3,1,2,$60.00,347
2847310.0,"Vancouver, Canada",Gastown,Downtown Eastside,49.28247,-123.10342,Private Apartment,Entire home/apt,2,1,1,$241.00,209
2876573.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28945,-123.12665,Private House,Entire home/apt,2,1,1,$163.00,364
2944104.0,"West Vancouver, Canada",Downtown Vancouver,Downtown,49.27795,-123.11734,Private House,Entire home/apt,2,1,1,$110.00,248
2958786.0,"Vancouver, Canada",West End,West End,49.29314,-123.13535,Private Room,Private room,1,1,1,$117.00,70
2966088.0,"Vancouver, Canada",Burnaby,Kensington-Cedar Cottage,49.247898,-123.082802,Private House,Entire home/apt,6,2,4,$209.00,350
2988185.0,"Vancouver, Canada",Downtown Vancouver,West End,49.28884,-123.13288,Private House,Entire home/apt,4,1,3,$98.00,25
2988465.0,"Vancouver, Canada",Downtown Vancouver,West End,49.28748,-123.1289,Private House,Entire home/apt,2,1,1,$87.00,38
3130486.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.26731,-123.09774,Private Apartment,Entire home/apt,2,1,1,$139.00,14
3138351.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24187,-123.03668,Private Room,Private room,2,1 shared,1,$50.00,29
3177610.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27914,-123.12016,Private Apartment,Entire home/apt,4,1.5,2,$400.00,179
3183304.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24348,-123.03844,Private Room,Private room,2,1 shared,1,$40.00,89
3194330.0,"Vancouver, Canada",,Grandview-Woodland,49.269892545141,-123.065405954046,Private Guest Suite,Entire home/apt,3,1,3,$95.00,270
3215295.0,"Vancouver, Canada",Riley Park,Riley Park,49.2498,-123.10378,Private Guest Suite,Entire home/apt,2,1,1,$120.00,354
3230315.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28886,-123.12616,Private House,Entire home/apt,2,1,1,$93.00,16
3248971.0,"Vancouver, Canada",Downtown Vancouver,West End,49.28719,-123.12856,Private House,Entire home/apt,1,1,1,$73.00,42
3309313.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27899,-123.12156,Private Apartment,Entire home/apt,6,2,3,$385.00,365
3331054.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.28488,-123.02993,Private Guest Suite,Entire home/apt,2,1,1,$84.00,152
3342823.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.2676954886105,-123.152979664468,Private Apartment,Entire home/apt,4,1,1,$275.00,269
3379799.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.2621458600314,-123.180298170076,Private House,Entire home/apt,8,2,6,$681.00,41
3415750.0,"Vancouver, Canada",West End,West End,49.28374,-123.12267,Private Apartment,Entire home/apt,2,1,1,$125.00,316
3425973.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.27523,-123.1524,Private House,Entire home/apt,3,2.5,2,$234.00,55
3458717.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26867,-123.16656,Private House,Entire home/apt,6,4.5,3,$394.00,263
3479638.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24559,-123.04974,Private Room,Private room,1,1 shared,1,$90.00,240
3534949.0,"Vancouver, Canada",Point Grey/University of British Columbia,Dunbar Southlands,49.25782,-123.20131,Private Room,Private room,3,1.5,1,$126.00,89
3594666.0,"Vancouver, Canada",Yaletown,Downtown,49.27656,-123.11813,Private House,Entire home/apt,4,1,2,$452.00,365
3629071.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27198,-123.0681,Private Guest Suite,Entire home/apt,2,1,1,$130.00,226
3638973.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24389,-123.0485,Private Room,Private room,2,1 shared,1,$137.00,270
3678827.0,"Vancouver, Canada",Central Vancouver,Downtown,49.27514,-123.12373,Private Apartment,Entire home/apt,4,2,2,$380.00,362
3742414.0,"Vancouver, Canada",Point Grey/University of British Columbia,West Point Grey,49.26013,-123.1891,Private Guest Suite,Entire home/apt,5,1.5,4,$185.00,273
3811719.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28873,-123.12582,Private House,Entire home/apt,2,1,1,$88.00,13
3812348.0,"Vancouver, Canada",Riley Park,Riley Park,49.2357,-123.10428,Private Room,Private room,2,1,1,$85.00,72
3829365.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.26998,-123.06769,Private Guest Suite,Entire home/apt,2,1,1,$95.00,37
3857478.0,"Vancouver, Canada",West End,West End,49.2852,-123.13391,Private House,Entire home/apt,3,1,2,$141.00,71
3859085.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.26037,-123.10503,Private Room,Private room,1,1,1,$104.00,279
3888379.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.26756,-123.06667,Private House,Entire home/apt,4,1,2,$155.00,40
3902807.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.2649,-123.16641,Private House,Entire home/apt,4,2,2,$395.00,144
3994011.0,"Vancouver, Canada",Downtown Vancouver,West End,49.29236,-123.13936,Private House,Entire home/apt,2,1,1,$80.00,37
4054111.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.25886,-123.10898,Private House,Entire home/apt,4,2,3,$321.00,220
4075378.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27399,-123.12399,Private Apartment,Entire home/apt,2,1,1,$120.00,364
4104870.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.2719668,-123.0706379,Private Guest Suite,Entire home/apt,5,1,3,$138.00,360
4118193.0,"New Orleans, LA",Kailua/Kona,Downtown,49.28063,-123.12652,Private House,Entire home/apt,4,1,2,$542.00,361
4120301.0,"Vancouver, Canada",Yaletown,Downtown,49.27949,-123.10711,Private Apartment,Entire home/apt,5,2,2,$169.00,364
4137579.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.27585,-123.06803,Private Guest Suite,Entire home/apt,2,1,1,$229.00,356
4145030.0,"Vancouver, Canada",Yaletown,Killarney,49.22826,-123.03193,Private Room,Private room,2,1,1,$153.00,365
4225233.0,"Los Angeles, CA",West End,West End,49.28409,-123.12462,Private House,Entire home/apt,2,1,1,$123.00,346
4256725.0,"Vancouver, Canada",East Vancouver,Hastings-Sunrise,49.28675,-123.04766,Private Guest Suite,Entire home/apt,2,1,1,$132.00,76
4318059.0,"Vancouver, Canada",Yaletown,Downtown,49.27707,-123.11507,Private Apartment,Entire home/apt,2,1,2,$200.00,365
4465068.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.27487,-123.14964,Private House,Entire home/apt,5,2.5,3,$675.00,88
4493377.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26137,-123.16982,Private Guest Suite,Entire home/apt,4,1,2,$155.00,161
4495075.0,"Vancouver, Canada",,West End,49.2879943847656,-123.127349853516,Private Apartment,Entire home/apt,2,1,1,$115.00,70
4588807.0,,Mount Pleasant,Mount Pleasant,49.27186,-123.10121,Private Room,Private room,2,1 shared,1,$225.00,364
4624838.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.26041,-123.09035,Private Room,Private room,2,1,1,$79.00,71
4637856.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.28111,-123.07293,Private House,Entire home/apt,4,2,1,$110.00,144
4679955.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26329,-123.18427,Private House,Entire home/apt,8,1.5,3,$250.00,133
4699429.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24808,-123.03588,Private Room,Private room,1,1 shared,1,$65.00,50
4701041.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24869,-123.03572,Private Room,Private room,1,1 shared,1,$65.00,134
4701190.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24961,-123.03755,Private House,Entire home/apt,2,1,2,$150.00,135
4747128.0,,Central Vancouver,Downtown,49.27469,-123.13217,Private House,Entire home/apt,4,1.5,2,$363.00,181
4787924.0,"Vancouver, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,49.25244,-123.0623,Private Guest Suite,Entire home/apt,2,1,1,$85.00,163
4849995.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27147,-123.12661,Private Apartment,Entire home/apt,4,2,2,$250.00,181
4856515.0,"Vancouver, Canada",Riley Park–Little Mountain,Riley Park,49.24027,-123.10221,Private Room,Private room,1,1 shared,1,$100.00,254
4888430.0,"Vancouver, Canada",,Mount Pleasant,49.261467,-123.082291,Private House,Entire home/apt,2,1,1,$102.00,142
4902682.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27315,-123.06846,Private House,Entire home/apt,8,2,3,$425.00,49
4924996.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27517,-123.06581,Private House,Entire home/apt,6,1.5,4,$185.00,349
4942126.0,"Vancouver, Canada",Fairview,Fairview,49.26616,-123.12985,Private Room,Private room,2,1,1,$95.00,156
5005722.0,"Vancouver, Canada",Point Grey/University of British Columbia,West Point Grey,49.25965,-123.20512,Private House,Entire home/apt,6,1,3,$411.00,251
5104748.0,,Shaughnessy,Shaughnessy,49.2384303979932,-123.153723813593,Private Room,Private room,2,1,1,$75.00,364
5104965.0,,Shaughnessy,Shaughnessy,49.2384864,-123.152607,Private House,Entire home/apt,2,1,1,$88.00,351
5154272.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27508,-123.12388,Private Apartment,Entire home/apt,2,1,1,$200.00,59
5315811.0,"Vancouver, Canada",Fairview,Fairview,49.25872,-123.12185,Private Room,Private room,2,1,1,$85.00,254
5347437.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28045,-123.10871,Private Apartment,Entire home/apt,3,1,2,$157.00,327
5415806.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27841,-123.10815,Private House,Entire home/apt,3,1,2,$125.00,179
5423637.0,"Vancouver, Canada",Downtown Vancouver,West End,49.2827,-123.1241,Private Apartment,Entire home/apt,3,1,2,$165.00,317
5439203.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27638,-123.12394,Private House,Entire home/apt,2,1,1,$118.00,251
5480529.0,"Vancouver, Canada",West End,West End,49.2871398925781,-123.125762939453,Private Apartment,Entire home/apt,6,2,3,$225.00,251
5490474.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.27105,-123.18246,Private House,Entire home/apt,4,1,2,$149.00,169
5571829.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27832,-123.12109,Private Apartment,Entire home/apt,2,1,1,$129.00,142
5602997.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27549,-123.06406,Private House,Entire home/apt,4,1,2,$213.00,158
5638429.0,"Vancouver, Canada",Central Vancouver,Downtown,49.27899,-123.11768,Private House,Entire home/apt,4,1,2,$114.00,364
5649604.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27694,-123.06243,Private House,Entire home/apt,4,2,2,$249.00,54
5670706.0,"Vancouver, Canada",Downtown Vancouver,West End,49.28722,-123.12588,Private Apartment,Entire home/apt,2,1,1,$139.00,137
5747556.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.2721366882324,-123.070236206055,Private Guest Suite,Entire home/apt,5,1,2,$177.00,356
5814747.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24554,-123.05089,Private Guest Suite,Entire home/apt,2,1,1,$108.00,45
5877217.0,"Vancouver, Canada",West End,West End,49.28941,-123.12908,Private House,Entire home/apt,2,1,1,$120.00,259
5881530.0,"Vancouver, Canada",Commercial Drive,Grandview-Woodland,49.27675,-123.06537,Private House,Entire home/apt,5,1,2,$144.00,155
5919984.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27555,-123.11307,Private Apartment,Entire home/apt,2,1,1,$175.00,164
6018284.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.27572,-123.06039,Private House,Entire home/apt,8,1.5,4,$764.00,162
6032973.0,"Vancouver, Canada",Point Grey/University of British Columbia,West Point Grey,49.26442,-123.19224,Private House,Entire home/apt,8,4,4,"$1,118.00",151
6128764.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.2791582840267,-123.123385449212,Private Apartment,Entire home/apt,4,2,2,$299.00,303
6134895.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.25679,-123.07926,Private House,Entire home/apt,8,2.5,4,$200.00,226
6270968.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.27912,-123.12066,Private Apartment,Entire home/apt,4,2,2,$350.00,252
6324453.0,"Vancouver, Canada",Mount Pleasant,Mount Pleasant,49.26071,-123.09265,Private House,Entire home/apt,10,2.5,4,$607.00,323
6347338.0,"Vancouver, Canada",Riley Park,Riley Park,49.25076,-123.10873,Private House,Entire home/apt,2,1,1,$140.00,365
6416204.0,"Vancouver, Canada",West End,West End,49.27942,-123.13355,Private House,Entire home/apt,2,1,1,$156.00,364
6416686.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.24373,-123.04979,Private Room,Private room,2,1 shared,1,$150.00,90
6421331.0,"Vancouver, Canada",Hastings-Sunrise,Hastings-Sunrise,49.28038,-123.02865,Private House,Entire home/apt,4,1.5,2,$250.00,359
6425616.0,,Downtown Vancouver,Downtown Eastside,49.28113,-123.10764,Private House,Entire home/apt,4,2,2,$325.00,83
6426269.0,"Vancouver, Canada",Fairview,Fairview,49.26145,-123.13173,Private House,Entire home/apt,2,1,1,$214.00,306
6453318.0,"Vancouver, Canada",Gastown,Downtown Eastside,49.28208,-123.10801,Private House,Entire home/apt,2,1,1,$149.00,104
6494884.0,"Vancouver, Canada",Grandview-Woodland,Grandview-Woodland,49.27177,-123.06063,Private House,Entire home/apt,6,2.5,3,$475.00,314
6602481.0,"North Vancouver, Canada",,Downtown,49.27806,-123.13061,Private Apartment,Entire home/apt,2,1,1,$141.00,170
6611269.0,"Vancouver, Canada",Renfrew-Collingwood,Renfrew-Collingwood,49.25472,-123.03387,Private Apartment,Entire home/apt,2,1,1,$68.00,53
6645469.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.26049,-123.17747,Private Guest Suite,Entire home/apt,3,1,1,$146.00,16
6660457.0,"Vancouver, Canada",Downtown Vancouver,West End,49.28695,-123.12654,Private Room,Private room,1,1 shared,1,$63.00,69
6692629.0,"Vancouver, Canada",Kitsilano,Kitsilano,49.2668,-123.15955,Private Room,Private room,1,1 shared,1,$120.00,40
6732143.0,"Vancouver, Canada",Riley Park,Riley Park,49.2482,-123.09623,Private House,Entire home/apt,2,1,1,$126.00,132
6808688.0,"Vancouver, Canada",Downtown Vancouver,Downtown,49.28945,-123.12525,Private Room,Private room,1,1 shared,1,$61.00,62
6812180.0,"Vancouver, Canada",Downtown Eastside,Downtown Eastside,49.27853,-123.09265,Private House,Entire home/apt,3,1,2,$128.00,150
